id,status,added_files,total_changes,deleted_files,modified_files,build_correction_intervals,total_builds,success_builds,failed_builds,ci_latency,time_between_first_and_last_comment,reviews_number,first_response_time,total_jobs,success_jobs,failed_jobs,mention_number,review_time,participants_number,source_code_added_lines,source_code_removed_lines,test_code_added_lines,test_code_removed_lines,total_comments,general_comments,inline_comments,effective_comments,average_time_between_comments,tests_run,tests_fail,tests_error,skipped_tests,self_merged_commits
4058,merged,7,34,4,23,0,7,1,6,1040249287,5.992310449541053e+307,0,5.992310449541053e+307,14,10,2,0,1040349642,2,797,387,0,0,0,0,0,0,0,2,0,0,0,0
4057,merged,0,9,0,9,347798,3,2,1,2319715.04,5.992310449541053e+307,0,5.992310449541053e+307,6,6,0,0,2487311.53,3,20,16,0,0,0,0,0,0,0,1,0,0,0,0
4043,merged,2,56,42,12,0,2,2,0,514080166,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,514193602,2,54,45,13,24,0,0,0,0,0,1,0,0,0,0
4005,merged,7,22,0,15,2917169.59,21,3,18,2926731289,5.992310449541053e+307,0,5.992310449541053e+307,42,30,6,0,3414020989,2,504,54,0,0,0,0,0,0,0,12,0,5,0,0
4000,merged,3,10,0,7,511832184,3,1,2,511627289,5.992310449541053e+307,0,5.992310449541053e+307,6,4,1,0,516645788,3,270,46,0,0,0,0,0,0,0,2,0,0,0,0
3994,merged,42,63,0,21,0,7,2,5,780640977,5.992310449541053e+307,0,5.992310449541053e+307,14,14,0,0,1212201375,2,316,90,2,0,0,0,0,0,0,7,0,0,0,0
3992,merged,62,76,2,12,154037,2,1,1,-374001,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,71505,1,2272,137,5,0,0,0,0,0,0,2,0,0,0,34
3990,merged,4,21,0,17,0,1,1,0,-272736,5.992310449541053e+307,0,5.992310449541053e+307,2,2,0,0,223146,2,201,26,0,0,0,0,0,0,0,1,0,0,0,0
6182,merged,0,2,0,2,0,3,0,3,963737,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,79711956,1,60,23,0,0,0,0,0,0,0,0,0,0,0,0
6176,merged,0,6,0,6,0,2,1,1,10741883,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,90350232,1,435,143,0,0,0,0,0,0,0,0,0,0,0,0
6158,merged,0,1,0,1,0,4,4,0,5052463,5.992310449541053e+307,0,5.992310449541053e+307,16,16,0,0,5474735,1,84,80,0,0,0,0,0,0,0,0,0,0,0,1
6146,merged,0,5,0,5,0,15,12,3,694034189,600729813,0,600729813,60,60,0,0,696624504,2,16,81,0,0,1,1,0,0,0,0,0,0,0,0
6132,merged,0,4,0,4,0,14,14,0,769784498,685818858,0,144326065,56,56,0,2,770210393,2,572,527,0,0,2,2,0,0,541492793,0,0,0,0,3
6130,merged,0,4,0,4,519785772,16,12,4,1200024875,1196053176,2,1196052148,64,64,0,0,2410498881,1,96,29,0,0,3,0,3,2,514,0,0,0,0,0
6129,merged,0,3,0,3,0,2,2,0,598511118,149160539,1,149160539,8,8,0,0,689853881,1,18,1,0,0,1,0,1,0,0,0,0,0,0,0
6121,merged,0,9,0,9,0,4,4,0,1032690893,583482346,0,583482346,16,16,0,0,1122628077,1,56,15,0,0,1,1,0,0,0,0,0,0,0,0
6119,merged,18,93,12,63,0,1,1,0,-57280917,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,236859,1,2157,757,0,0,0,0,0,0,0,0,0,0,0,23
6116,merged,0,8,0,8,4457.0,7,6,1,798394833,677028758,1,677027878,28,25,1,0,1213475806,1,140,91,0,0,2,0,2,2,0.88,0,0,0,0,0
6115,merged,0,5,0,5,0,19,19,0,606961571,5.992310449541053e+307,0,5.992310449541053e+307,76,76,0,0,668069875,0,97,405,0,0,0,0,0,0,0,0,0,0,0,0
6114,merged,0,1,0,1,0,2,2,0,1053153,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,7220441,1,17,7,0,0,0,0,0,0,0,0,0,0,0,0
6100,merged,0,12,0,12,0,2,2,0,2673626,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,3355926,1,11,33,0,0,0,0,0,0,0,0,0,0,0,1
6093,merged,0,6,0,6,510034683,10,4,6,599020622,605376435,0,605376435,40,37,1,0,607855358,1,76,0,0,0,1,1,0,0,0,0,0,0,0,0
6088,merged,0,22,0,22,0,3,3,0,526750277,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,527312893,1,553,537,0,0,0,0,0,0,0,0,0,0,0,4
6086,merged,0,11,0,11,0,5,5,0,524056045,524151166,2,260025.98,20,20,0,0,526718487,1,33,33,0,0,7,1,6,5,44020.86433333333,0,0,0,0,0
6080,merged,1,5,0,4,276849484,4,2,2,277265218,5.992310449541053e+307,0,5.992310449541053e+307,16,10,2,0,277724.88,1,180,44,0,0,0,0,0,0,0,0,0,0,0,4
6065,merged,1,7,0,6,347499788,25,15,10,2594359538,2501811649,1,2049519047,100,70,10,0,2594761622,2,552,248,0,0,3,2,1,1,226146301,0,0,0,0,4
6064,merged,2,9,0,7,0,17,17,0,1222727594,1220392754,1,1220182626,68,68,0,0,1225397292,1,117,5,0,0,2,0,2,2,210128,0,0,0,0,0
6063,merged,1,4,0,3,54186.71,15,12,3,1383576782,5.992310449541053e+307,0,5.992310449541053e+307,60,51,3,0,1386865506,1,230,17,0,0,0,0,0,0,0,0,0,0,0,3
6059,merged,1,3,0,2,0,9,0,9,751730927,507235446,0,169007355,36,30,2,0,755767767,1,226,3,0,0,2,2,0,0,338228091,0,0,0,0,0
6057,merged,0,1,0,1,0,2,0,2,2912676,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,81030174,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0
6056,merged,0,9,0,9,1046242993,14,9,5,3025481641,2938324782,2,1047530912,56,44,4,0,3033151014,2,109,45,0,0,8,3,5,3,270113.41000000003,0,0,0,0,0
6052,merged,0,1,0,1,0,1,0,1,-13246,5.992310449541053e+307,0,5.992310449541053e+307,4,1,1,0,17162.18,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
6045,merged,0,3,0,3,0,5,0,5,687810319,5.992310449541053e+307,0,5.992310449541053e+307,20,20,0,0,765422784,1,24,17,0,0,0,0,0,0,0,0,0,0,0,1
6044,merged,0,5,0,5,0,4,0,4,1126845588,777537433,0,777537433,16,13,1,0,1454628001,1,189,80,0,0,1,1,0,0,0,0,0,0,0,0
6043,merged,0,2,0,2,0,2,0,2,604583423,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,1528117976,0,31,40,0,0,0,0,0,0,0,0,0,0,0,0
6040,merged,0,19,0,19,0,1,0,1,-11744,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,311072,1,214,213,0,0,0,0,0,0,0,0,0,0,0,0
6039,merged,0,4,0,4,0,11,0,11,1283536482,5.992310449541053e+307,0,5.992310449541053e+307,44,44,0,0,1637952033,1,74,72,0,0,0,0,0,0,0,0,0,0,0,4
6036,merged,0,1,0,1,0,2,0,2,957064,156935288,0,156935288,8,8,0,0,432954615,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0
6034,merged,0,6,0,6,0,7,0,7,1036398422,5.992310449541053e+307,0,5.992310449541053e+307,28,25,1,0,1972235189,0,375,291,0,0,0,0,0,0,0,0,0,0,0,0
6030,merged,5,34,12,17,2596084731,15,4,11,2942898225,2683063971,0,2683063971,60,45,5,0,2944063101,1,214,250,0,0,1,1,0,0,0,0,0,0,0,3
6029,merged,56,162,48,58,0,1,0,1,-211998,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,2278056,1,1514,134,0,0,0,0,0,0,0,0,0,0,0,4
6028,merged,2,15,0,13,0,4,0,4,1219022687,5.992310449541053e+307,0,5.992310449541053e+307,16,13,1,0,1299141897,1,632,9,0,0,0,0,0,0,0,0,0,0,0,1
6018,merged,0,6,0,6,0,5,0,5,1198824915,938928493,0,938928493,20,17,1,0,1207449473,1,272,295,0,0,1,1,0,0,0,0,0,0,0,0
6016,merged,6,18,0,12,3024811259,38,2,36,3099004894,3360053692,0,3360053692,152,53,33,0,3618553.05,1,420,12,0,0,1,1,0,0,0,0,0,0,0,0
6015,merged,2,11,0,9,0,10,0,10,1384983247,1354160768,1,1354086226,40,40,0,0,1462039117,1,131,18,0,0,3,0,3,3,37271,0,0,0,0,0
6014,merged,0,1,0,1,0,2,0,2,688178534,5.992310449541053e+307,0,5.992310449541053e+307,8,5,1,0,695355416,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0
6004,merged,0,1,0,1,0,2,0,2,12017033,5.992310449541053e+307,0,5.992310449541053e+307,8,5,1,0,93380361,0,109,83,0,0,0,0,0,0,0,0,0,0,0,0
6003,merged,0,3,0,3,0,3,0,3,4420549,5.992310449541053e+307,0,5.992310449541053e+307,12,3,3,0,1197861487,0,289,219,0,0,0,0,0,0,0,0,0,0,0,0
6000,merged,0,2,0,2,0,2,0,2,1150553,5.992310449541053e+307,0,5.992310449541053e+307,8,2,2,0,1933.05,0,88,4,0,0,0,0,0,0,0,0,0,0,0,0
5999,merged,0,19,0,19,0,5,0,5,612297636,5.992310449541053e+307,0,5.992310449541053e+307,20,4,6,0,1465433316,1,213,214,0,0,0,0,0,0,0,0,0,0,0,0
5998,merged,0,2,0,2,0,4,0,4,95991354,5.992310449541053e+307,0,5.992310449541053e+307,16,10,2,0,176614399,0,124,83,0,0,0,0,0,0,0,0,0,0,0,0
5992,merged,0,3,0,3,0,6,0,6,513873151,5.992310449541053e+307,0,5.992310449541053e+307,24,18,2,0,609418432,0,290,213,0,0,0,0,0,0,0,0,0,0,0,0
5989,merged,0,1,0,1,0,2,0,2,12782673,5.992310449541053e+307,0,5.992310449541053e+307,8,5,1,0,527330195,1,168,128,0,0,0,0,0,0,0,0,0,0,0,0
5988,merged,0,1,0,1,0,2,0,2,202067,5.992310449541053e+307,0,5.992310449541053e+307,8,1,3,0,687548933,0,194,87,0,0,0,0,0,0,0,0,0,0,0,0
5987,merged,0,1,0,1,0,2,0,2,318043,5.992310449541053e+307,0,5.992310449541053e+307,8,0,4,0,604393186,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,merged,0,1,0,1,0,3,0,3,606930049,5.992310449541053e+307,0,5.992310449541053e+307,12,8,2,0,690012057,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0
5973,merged,0,1,0,1,0,3,0,3,88024062,5.992310449541053e+307,0,5.992310449541053e+307,12,5,3,0,777180311,0,162,128,0,0,0,0,0,0,0,0,0,0,0,0
5972,merged,0,1,0,1,0,4,0,4,770467736,5.992310449541053e+307,0,5.992310449541053e+307,16,13,1,0,776611633,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0
5970,merged,0,1,0,1,0,4,0,4,262307194,5.992310449541053e+307,0,5.992310449541053e+307,16,12,2,0,783391418,0,144,81,0,0,0,0,0,0,0,0,0,0,0,0
5967,merged,0,1,0,1,0,2,0,2,86991043,5.992310449541053e+307,0,5.992310449541053e+307,8,5,1,0,787855208,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
5953,merged,0,2,0,2,0,2,0,2,400155,5.992310449541053e+307,0,5.992310449541053e+307,8,2,2,0,83943803,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
5950,merged,0,5,0,5,0,16,0,16,1284236365,1296517.49,6,510526884,64,16,16,0,1379451345,1,182,14,0,0,8,1,7,1,112284.37228571429,0,0,0,0,0
5949,merged,0,2,0,2,0,4,0,4,514170.32,5.992310449541053e+307,0,5.992310449541053e+307,16,4,4,0,600292.0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
5945,merged,0,1,0,1,0,18,0,18,2930564095,2663890705,1,2663890705,72,35,13,0,2937147623,1,251,100,0,0,1,0,1,1,0,0,0,0,0,0
5932,merged,0,4,0,4,0,5,0,5,684444548,5.992310449541053e+307,0,5.992310449541053e+307,20,5,5,0,1379486428,0,50,7,0,0,0,0,0,0,0,0,0,0,0,0
5930,merged,0,1,0,1,0,1,0,1,230761,159541157,0,159541157,4,1,1,0,161464644,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5929,merged,0,1,0,1,0,2,0,2,79782912,5.992310449541053e+307,0,5.992310449541053e+307,8,2,2,0,79893899,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
5927,merged,0,1,0,1,0,2,0,2,79441475,5.992310449541053e+307,0,5.992310449541053e+307,8,2,2,0,160162023,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
5920,merged,0,1,0,1,0,2,0,2,1852137,5.992310449541053e+307,0,5.992310449541053e+307,8,5,1,0,349610527,1,60,56,0,0,0,0,0,0,0,0,0,0,0,0
5916,merged,0,5,0,5,0,5,0,5,14706569,5.992310449541053e+307,0,5.992310449541053e+307,20,5,5,0,15100528,1,254,189,0,0,0,0,0,0,0,0,0,0,0,0
5915,merged,0,1,0,1,0,4,0,4,619175611,617405281,0,617405281,16,4,4,0,1043181.08,1,226,184,0,0,1,1,0,0,0,0,0,0,0,0
5909,merged,0,1,0,1,0,2,0,2,12534514,5.992310449541053e+307,0,5.992310449541053e+307,8,2,2,0,96219893,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
5904,merged,0,5,0,5,0,5,0,5,977103735,5.992310449541053e+307,0,5.992310449541053e+307,20,4,6,0,1202887785,1,101,32,0,0,0,0,0,0,0,0,0,0,0,0
5891,merged,0,6,0,6,0,2,0,2,606594996,5.992310449541053e+307,0,5.992310449541053e+307,8,2,2,0,4672613937,0,51,9,0,0,0,0,0,0,0,0,0,0,0,0
5878,merged,0,3,0,3,0,3,0,3,248714835,5.992310449541053e+307,0,5.992310449541053e+307,12,3,3,0,5541820293,1,4,8,0,0,0,0,0,0,0,0,0,0,0,3
5868,merged,0,1,0,1,0,2,0,2,1825261831,5.992310449541053e+307,0,5.992310449541053e+307,8,2,2,0,1843101932,1,88,2,0,0,0,0,0,0,0,0,0,0,0,0
5850,merged,0,6,0,6,0,3,0,3,604327781,5.992310449541053e+307,0,5.992310449541053e+307,12,3,3,0,1363081651,0,79,46,0,0,0,0,0,0,0,0,0,0,0,0
5802,merged,0,2,0,2,0,3,0,3,1995682.49,844176783,0,844176783,12,3,3,0,3713315042,2,99,76,0,0,1,1,0,0,0,0,0,0,0,0
5798,merged,0,1,0,1,0,2,0,2,1640674451,5.992310449541053e+307,0,5.992310449541053e+307,8,2,2,0,1963962364,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0
5779,merged,0,8,0,8,0,5,0,5,1901229184,1447069679,1,1447069679,20,5,5,0,1963879.16,1,78,37,0,0,1,0,1,1,0,0,0,0,0,0
5778,merged,0,4,0,4,0,3,0,3,2504634046,5.992310449541053e+307,0,5.992310449541053e+307,12,3,3,0,4401625853,1,72,59,0,0,0,0,0,0,0,0,0,0,0,0
5776,merged,0,3,0,3,0,4,0,4,1813194889,5.992310449541053e+307,0,5.992310449541053e+307,16,4,4,0,3264442924,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0
5772,merged,0,6,0,6,0,3,0,3,5587754902,1532109766,0,1532109766,12,3,3,0,11508434551,1,28,17,0,0,1,1,0,0,0,0,0,0,0,0
5763,merged,0,1,0,1,0,2,0,2,1125509.71,2332613905,1,2332613905,8,2,2,0,2337513501,1,5,9,0,0,1,0,1,0,0,0,0,0,0,0
5749,merged,0,3,0,3,0,4,0,4,1810306312,5.992310449541053e+307,0,5.992310449541053e+307,16,4,4,0,3451380.73,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
5746,merged,0,5,0,5,0,3,0,3,1037723697,5.992310449541053e+307,0,5.992310449541053e+307,12,3,3,0,1038569844,1,9,19,0,0,0,0,0,0,0,0,0,0,0,0
5738,merged,1,8,0,7,0,1,0,1,-6104.3,5.992310449541053e+307,0,5.992310449541053e+307,4,0,2,0,4822417185,0,122,35,0,0,0,0,0,0,0,0,0,0,0,0
5644,merged,0,16,0,16,0,5,0,5,1131945257,1131690717,1,938926194,20,20,0,0,1535221078,1,255,331,0,0,4,2,2,2,64254.84100000001,0,0,0,0,0
5621,merged,0,0,0,0,0,1,0,1,-39071,5.992310449541053e+307,0,5.992310449541053e+307,4,1,1,0,26848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5585,merged,0,6,0,6,0,3,0,3,15723182,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,168631217,1,72,50,0,0,0,0,0,0,0,0,0,0,0,0
5558,merged,0,3,0,3,0,1,0,1,-85355,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,684375552,0,1,118,0,0,0,0,0,0,0,0,0,0,0,0
5536,merged,0,1,0,1,0,1,0,1,-762492,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,1812256443,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,merged,0,8,0,8,0,7,0,7,1920734416,1919555197,2,1919554397,28,25,1,0,1920940578,1,29,4,0,0,2,0,2,2,0.8,0,0,0,0,0
5532,merged,7,18,0,11,0,1,0,1,-336591,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,596894.6,0,328,28,0,0,0,0,0,0,0,0,0,0,0,0
5491,merged,0,5,0,5,0,17,0,17,6963894832,5.992310449541053e+307,0,5.992310449541053e+307,68,68,0,0,7100372.55,0,172,65,0,0,0,0,0,0,0,0,0,0,0,0
5478,merged,0,8,0,8,0,3,0,3,9632414,9676905,0,5.992310449541053e+307,12,12,0,0,4222819361,0,54,55,0,0,1,1,0,0,0,0,0,0,0,0
5431,merged,0,8,0,8,0,7,0,7,1240335711,5.992310449541053e+307,0,5.992310449541053e+307,28,28,0,0,1302567471,0,55,107,0,0,0,0,0,0,0,0,0,0,0,0
5429,merged,0,8,0,8,0,6,0,6,10307302451,5.992310449541053e+307,0,5.992310449541053e+307,24,21,1,0,10308480.05,1,78,149,0,0,0,0,0,0,0,0,0,0,0,1
5402,merged,0,5,0,5,0,9,0,9,2338339659,1581392273,0,1581392273,36,36,0,0,2398853012,1,86,63,0,0,1,1,0,0,0,0,0,0,0,0
5396,merged,0,4,0,4,0,4,0,4,706135565,5.992310449541053e+307,0,5.992310449541053e+307,16,16,0,0,1881141661,1,18,11,0,0,0,0,0,0,0,0,0,0,0,0
5365,merged,0,12,0,12,0,4,0,4,604702413,5.992310449541053e+307,0,5.992310449541053e+307,16,16,0,0,1700505952,0,135,119,0,0,0,0,0,0,0,0,0,0,0,0
5350,merged,0,7,0,7,341210.2355,13,2,11,3622349963,5.992310449541053e+307,0,5.992310449541053e+307,52,52,0,0,3786201781,0,55,22,0,0,0,0,0,0,0,0,0,0,0,0
5312,merged,0,4,0,4,0,3,0,3,97118948,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,257559055,0,82,24,0,0,0,0,0,0,0,0,0,0,0,0
5299,merged,0,23,0,23,1724262557,7,3,4,4111546934,5.992310449541053e+307,0,5.992310449541053e+307,28,28,0,0,4129500.65,0,1126,1098,0,0,0,0,0,0,0,0,0,0,0,0
5266,merged,10,29,0,19,0,5,0,5,622384505,5.992310449541053e+307,0,5.992310449541053e+307,20,20,0,0,688672946,0,1022,112,0,0,0,0,0,0,0,0,0,0,0,0
5262,merged,1,5,0,4,0,4,0,4,88784072,5.992310449541053e+307,0,5.992310449541053e+307,16,16,0,0,599617386,1,245,7,0,0,0,0,0,0,0,0,0,0,0,0
5246,merged,1,7,0,6,0,9,6,3,2423309772,5.992310449541053e+307,0,5.992310449541053e+307,36,36,0,0,3428935161,0,346,17,0,0,0,0,0,0,0,0,0,0,0,0
5241,merged,4,18,0,14,698279323,6,4,2,2410371954,5.992310449541053e+307,0,5.992310449541053e+307,24,20,2,0,3100616774,0,356,77,0,0,0,0,0,0,0,0,0,0,0,0
5233,merged,2,9,0,7,0,4,0,4,96875555,5.992310449541053e+307,0,5.992310449541053e+307,16,14,1,0,585248428,0,878,43,0,0,0,0,0,0,0,0,0,0,0,0
5230,merged,0,3,0,3,0,6,6,0,611469132,5.992310449541053e+307,0,5.992310449541053e+307,24,24,0,0,4040671594,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0
5225,merged,0,6,0,6,0,3,3,0,13347267,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,1888894.08,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0
5220,merged,1,6,0,5,0,6,6,0,709638672,5.992310449541053e+307,0,5.992310449541053e+307,24,24,0,0,1703452588,0,553,30,0,0,0,0,0,0,0,0,0,0,0,0
5217,merged,0,1,0,1,0,2,2,0,399185,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,499129816,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,merged,0,1,0,1,0,2,2,0,81501648,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,581093999,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,merged,48,54,0,6,13323428,6,4,2,93380742,5.992310449541053e+307,0,5.992310449541053e+307,24,18,2,0,671838727,1,79,17,0,0,0,0,0,0,0,0,0,0,0,0
5123,merged,0,6,0,6,0,6,6,0,531872275,5.992310449541053e+307,0,5.992310449541053e+307,24,24,0,0,693602333,1,76,3,0,0,0,0,0,0,0,0,0,0,0,0
5120,merged,0,2,0,2,0,2,2,0,4387482,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,577206298,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,merged,0,3,0,3,20641595,4,2,2,1219918519,5.992310449541053e+307,0,5.992310449541053e+307,16,16,0,0,1361379447,1,50,4,0,0,0,0,0,0,0,0,0,0,0,0
5104,merged,0,2,0,2,0,3,3,0,92582565,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,504566163,1,22,11,0,0,0,0,0,0,0,0,0,0,0,0
5087,merged,2,15,0,13,146816.33975,21,17,4,8381709385,5.992310449541053e+307,0,5.992310449541053e+307,84,72,4,0,8444511997,1,333,67,0,0,0,0,0,0,0,0,0,0,0,10
5084,merged,0,4,0,4,0,4,4,0,101764608,5.992310449541053e+307,0,5.992310449541053e+307,16,16,0,0,519591632,1,37,4,0,0,0,0,0,0,0,0,0,0,0,0
5076,merged,0,2,0,2,0,3,2,1,26105777806,5.992310449541053e+307,0,5.992310449541053e+307,12,9,1,0,26105885678,1,12,31,0,0,0,0,0,0,0,0,0,0,0,1
5064,merged,0,58,0,58,0,1,1,0,-452294,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,581108583,1,36,27,0,0,0,0,0,0,0,0,0,0,0,0
5026,merged,2,12,0,10,0,5,5,0,3632502674,1115925.37,0,1115925.37,20,20,0,0,4050269.55,1,461,11,0,0,1,1,0,0,0,0,0,0,0,0
5015,merged,3,70,0,67,0,2,2,0,183833167,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,597273732,1,380,26,0,0,0,0,0,0,0,0,0,0,0,0
5005,merged,3,70,0,67,84589057,7,4,3,590716914,470182409,0,470182409,28,19,3,0,1004745942,1,380,26,0,0,1,1,0,0,0,0,0,0,0,0
5000,merged,11,24,0,13,614540796,20,18,2,3628221719,1990224074,0,1990224074,80,76,2,0,4128995293,1,346,36,0,0,1,1,0,0,0,0,0,0,0,2
